compl,qb_speed,time_throw,rush_sep,air_dist,target_sep,side_sep
1,1.39,26.0,11.347399999999983,337.15250000000015,104.31040000000006,8.94
1,0.88,32.0,1.834100000000013,145.83369999999988,25.403599999999976,21.29
1,0.87,27.0,7.116100000000012,191.3777,5.914399999999978,26.06
1,0.12,29.0,9.332999999999988,77.12259999999996,15.597700000000023,20.269999999999996
1,0.52,25.0,10.063999999999986,410.83399999999995,120.80499999999995,9.55
0,2.15,38.0,4.0256,105.27250000000006,11.443699999999982,17.62
0,0.46,30.0,10.774599999999998,532.7946000000001,13.134499999999989,9.26
1,0.26,32.0,9.248500000000021,461.8524999999999,2.352499999999998,12.83
1,1.03,39.0,4.423399999999987,692.1593999999999,4.7125,5.109999999999999
1,0.46,37.0,12.392500000000002,128.69000000000008,16.10329999999998,23.929999999999996
1,0.48,28.0,7.151299999999964,225.4599999999998,1.8434000000000033,19.75
0,0.57,33.0,1.5183999999999984,130.28170000000017,0.24249999999999802,16.759999999999998
1,0.9,37.0,36.846500000000006,507.6965,11.426000000000009,14.979999999999997
1,0.91,31.0,9.638100000000021,220.28450000000004,26.738,18.59
1,6.3,65.0,12.116899999999948,569.6717000000004,20.79519999999999,12.649999999999999
1,2.34,38.0,8.244999999999987,72.44359999999998,26.91279999999997,23.619999999999997
1,0.78,28.0,12.711400000000019,213.473,1.0282000000000031,16.8
1,1.81,39.0,9.432400000000037,345.07450000000006,12.505000000000027,19.799999999999997
1,0.86,25.0,12.084499999999979,141.36969999999994,9.974500000000008,17.19
1,1.18,42.0,6.7652000000000125,801.7844,5.853799999999993,24.089999999999996
1,7.95,63.0,7.946000000000019,1512.2824,122.1407999999999,8.61
1,1.61,25.0,25.433000000000042,174.25000000000006,20.54980000000004,12.059999999999995
1,0.81,38.0,3.1428999999999983,852.8724,1.1453000000000004,10.58
1,1.1,39.0,7.694899999999982,243.89280000000008,126.03699999999989,9.92
0,0.69,40.0,4.586500000000001,158.0169999999999,5.830100000000035,21.23
1,0.43,33.0,8.195199999999979,290.16319999999985,13.827200000000058,16.42
1,1.3,40.0,9.963700000000001,237.12410000000003,84.21799999999985,17.18
1,1.4,35.0,20.337699999999977,215.5465,60.635699999999986,8.18
1,1.51,36.0,4.761700000000015,250.7849,4.969699999999996,12.59
1,1.15,33.0,12.521700000000044,447.917,19.152899999999956,17.93
0,0.73,30.0,12.974599999999999,321.9922000000002,13.531399999999962,14.029999999999994
1,2.57,42.0,13.672999999999977,393.5375999999998,28.109299999999994,19.369999999999997
1,0.59,27.0,15.586000000000013,536.5624999999999,8.005300000000004,10.07
0,1.8,25.0,14.758899999999985,326.8841,0.9217000000000006,7.089999999999996
0,0.37,34.0,0.2340000000000024,612.2365,1.1925000000000052,5.08
0,3.41,25.0,13.817699999999999,77.88040000000004,20.752100000000002,19.159999999999997
1,0.57,28.0,17.63050000000001,437.6045000000002,2.28649999999999,10.989999999999995
1,3.29,51.0,13.464400000000008,52.89699999999995,3.0564999999999953,19.92
1,1.71,26.0,8.992399999999968,273.0275999999999,12.124800000000027,11.88
0,0.68,33.0,2.2625000000000015,919.9210000000005,0.9266000000000094,5.769999999999996
1,0.82,29.0,12.955699999999997,541.4509,3.7123999999999944,6.74
1,0.07,32.0,7.323700000000015,231.00250000000005,18.40250000000001,12.61
1,0.63,33.0,7.093000000000006,127.4257,17.367199999999997,17.6
1,1.71,37.0,8.529699999999995,102.1104999999999,15.821199999999976,23.05
0,7.15,49.0,3.0141000000000178,607.9669000000002,65.67130000000003,0.92
1,3.02,32.0,10.531300000000005,622.7529999999998,8.766499999999974,19.14
0,1.4,23.0,16.01210000000002,325.4485000000001,23.958500000000033,12.93
0,0.7,33.0,5.176399999999996,489.6289000000005,1.1881999999999933,17.74
1,2.18,44.0,9.176499999999978,423.5890000000005,5.95849999999999,15.64
0,0.96,29.0,9.782600000000027,178.39540000000008,7.187299999999976,13.15
1,3.29,41.0,8.512100000000002,38.81289999999996,12.31249999999997,22.259999999999998
1,0.77,34.0,2.6328999999999816,121.5041,65.8946,11.61
0,0.51,24.0,3.2482000000000015,279.35140000000007,40.46599999999997,14.599999999999994
0,0.62,30.0,6.980900000000006,529.8593000000001,3.262500000000001,4.56
1,1.49,38.0,8.538399999999964,339.5683999999998,4.168099999999997,12.25
1,1.13,40.0,6.498000000000006,863.9524999999999,5.71220000000001,15.399999999999999
1,0.74,31.0,9.626000000000012,475.0985000000001,8.352800000000013,19.86
0,0.44,30.0,19.848199999999984,708.7396999999996,3.928999999999986,3.08
1,1.68,30.0,5.532499999999974,366.5548999999998,21.8932,15.1
1,0.76,43.0,7.390800000000044,188.9464999999999,6.296900000000024,7.399999999999999
0,2.02,23.0,10.090600000000036,328.26399999999995,8.732800000000033,12.84
1,0.58,29.0,12.838499999999984,358.36820000000006,12.276999999999985,15.43
1,0.24,28.0,11.025800000000011,136.4402,12.060800000000006,21.11
0,0.24,25.0,14.538099999999982,397.6044999999999,0.8840000000000006,7.61
1,0.96,33.0,9.130399999999975,465.4420999999999,27.191200000000016,15.449999999999996
1,0.29,33.0,3.1264999999999845,74.01139999999997,2.5284999999999966,21.869999999999997
0,0.92,37.0,9.61999999999995,90.27169999999991,14.705000000000023,24.039999999999996
1,4.66,55.0,18.380499999999994,182.91879999999983,38.908899999999946,22.34
0,2.07,23.0,19.581699999999987,107.85779999999994,31.016499999999994,16.759999999999998
0,0.56,35.0,6.6613000000000095,475.37800000000004,0.6865000000000008,22.58
1,0.67,30.0,10.373300000000016,144.27680000000007,26.614099999999915,22.359999999999996
1,0.19,28.0,7.398800000000013,128.54530000000008,6.722000000000001,25.299999999999997
1,0.56,25.0,11.046500000000025,187.89799999999997,20.2,20.53
1,2.9,50.0,6.8979999999999775,668.6164000000001,56.39839999999988,14.489999999999995
1,0.99,26.0,7.7265,146.14450000000005,10.58849999999995,16.349999999999994
0,1.65,45.0,6.019399999999999,912.3052999999999,14.285000000000032,17.94
1,0.46,23.0,5.908500000000032,159.16050000000013,10.59700000000001,16.74
0,0.27,30.0,15.905299999999999,93.32730000000002,32.243600000000015,14.019999999999996
1,0.73,25.0,25.364000000000054,110.11780000000007,19.008999999999983,19.339999999999996
0,0.43,26.0,12.591400000000053,199.3064,10.869299999999994,19.35
0,2.43,45.0,6.569600000000014,880.4681999999999,23.642599999999998,7.84
1,0.31,27.0,6.409999999999999,170.6708,22.573699999999974,16.03
1,0.98,27.0,3.9796999999999896,126.2245,1.3481000000000005,23.049999999999997
1,6.13,38.0,26.8496,336.2703999999999,61.22000000000005,16.73
1,6.9,55.0,30.07129999999998,147.968,3.884499999999994,4.34
1,0.85,31.0,9.734400000000013,135.94050000000004,64.5125,11.69
1,0.39,30.0,7.761800000000008,353.7129999999998,9.56499999999996,23.18
1,1.01,35.0,3.795999999999994,438.3304999999998,9.815199999999995,20.37
1,0.23,34.0,5.009299999999984,371.2609,63.78969999999995,18.03
1,0.62,30.0,17.985700000000005,207.4225,12.170000000000009,12.26
1,0.44,26.0,13.838800000000028,180.8005000000001,33.34009999999995,17.739999999999995
0,0.82,32.0,6.2784999999999975,645.1909000000003,15.92090000000004,14.07
0,1.25,32.0,11.001999999999995,423.7825999999999,1.1924999999999966,7.269999999999996
1,0.68,28.0,17.55609999999998,221.33319999999998,22.157000000000018,13.459999999999994
1,6.16,47.0,18.098599999999962,326.16889999999967,35.13700000000008,12.349999999999994
1,0.75,34.0,17.208999999999964,471.4185999999999,29.21360000000001,11.98
0,1.57,26.0,8.242099999999956,195.64879999999994,18.101799999999994,11.47
1,0.68,30.0,4.8568999999999765,180.34639999999996,80.49699999999999,10.74
1,0.85,33.0,5.5933000000000135,185.58339999999998,79.66720000000001,10.41
0,0.89,28.0,2.5805000000000167,322.56170000000003,9.746099999999988,14.259999999999998
1,1.95,38.0,3.2020000000000115,497.6073999999999,22.1549,13.04
1,0.58,33.0,14.167399999999999,198.18649999999997,15.428899999999986,21.72
1,0.93,22.0,12.46500000000002,225.6602000000001,35.25489999999999,13.18
1,1.11,25.0,6.0252999999999926,396.6083999999999,7.033699999999987,12.82
0,1.03,35.0,5.532499999999997,1134.7097,6.15850000000002,2.52
0,0.31,26.0,10.069700000000001,188.2285000000001,2.381000000000004,16.339999999999996
1,1.48,31.0,3.086899999999996,138.0999999999999,60.42579999999994,25.089999999999996
1,4.68,42.0,13.961299999999987,18.110499999999977,6.740000000000015,21.619999999999997
1,0.32,33.0,19.65799999999999,155.36200000000008,54.97809999999999,15.849999999999994
0,0.25,29.0,18.33620000000004,278.5500999999998,1.8393999999999897,17.82
1,0.64,36.0,10.870600000000003,31.795699999999997,7.8385000000000025,22.78
1,0.95,28.0,11.138499999999992,120.73699999999998,65.88100000000003,13.56
1,1.79,42.0,11.041000000000029,964.4993999999997,2.082500000000001,8.399999999999999
1,0.38,33.0,13.180999999999992,94.10690000000001,21.06410000000001,21.6
1,0.91,31.0,6.739999999999999,498.24000000000007,3.774500000000006,15.459999999999994
1,0.87,37.0,10.232499999999998,75.99079999999995,13.032499999999985,11.119999999999997
1,0.24,25.0,16.954099999999986,171.66340000000005,32.96410000000001,21.15
1,1.3,25.0,10.820200000000016,93.8996,30.88179999999999,15.35
1,4.95,46.0,1.7497999999999996,93.27890000000006,23.594400000000043,24.17
0,4.67,26.0,2.180000000000002,156.94650000000004,2.5964999999999923,19.25
1,0.13,33.0,9.849999999999996,139.18209999999993,70.00579999999994,14.61
0,4.01,33.0,3.4465000000000034,158.90169999999998,28.473299999999984,23.759999999999998
0,2.49,29.0,7.974499999999995,699.3439999999998,14.092999999999975,6.86
1,0.39,23.0,9.061000000000064,195.61050000000023,18.051199999999962,14.769999999999996
1,4.02,33.0,4.82849999999999,34.84520000000002,11.041300000000026,15.77
1,0.36,30.0,3.055700000000006,125.90529999999998,66.07879999999994,18.83
1,1.72,36.0,4.14339999999999,291.22010000000006,45.0874,23.89
0,1.45,32.0,6.939399999999985,345.6269,5.102499999999997,16.85
1,0.89,26.0,7.714100000000002,323.2513,17.226100000000002,11.949999999999996
1,5.87,62.0,23.624000000000017,1823.4805,132.1121,4.19
1,1.42,44.0,23.430499999999977,978.7652999999995,6.002500000000028,11.89
1,6.18,37.0,96.7562,116.84449999999984,8.444899999999985,19.17
1,0.29,26.0,10.286800000000067,124.6450000000001,57.63250000000005,13.199999999999996
1,1.21,26.0,11.132499999999988,532.2049999999999,23.084200000000013,9.97
1,2.03,36.0,5.314600000000006,106.184,10.283400000000004,20.0
1,3.03,45.0,9.688400000000009,56.022099999999995,33.19940000000001,25.569999999999997
1,2.58,167.0,3.8652999999999986,94.25649999999993,64.52499999999996,20.39
1,2.2,37.0,3.351700000000016,264.5525,45.2965,13.87
1,0.81,22.0,11.809000000000008,526.9672000000002,49.63009999999995,8.029999999999994
1,0.97,25.0,10.8954,271.8721,22.936400000000017,15.83
1,2.18,40.0,4.234000000000003,422.50000000000017,81.28360000000012,10.239999999999995
1,1.41,37.0,1.4356000000000002,564.0354,0.42249999999999316,14.0
0,2.14,36.0,3.855699999999983,897.7927999999997,0.6554000000000157,6.34
1,0.29,31.0,13.258599999999978,160.67360000000005,21.526900000000023,26.1
1,1.45,35.0,3.0951999999999913,107.45409999999994,65.95449999999997,16.129999999999995
1,1.2,30.0,1.9855999999999931,314.9829,33.23930000000003,14.14
1,0.33,26.0,13.577000000000012,138.47860000000006,2.365699999999991,16.1
1,2.03,37.0,3.5820999999999987,130.61889999999997,1.3729000000000084,21.0
0,5.81,47.0,0.6786000000000054,1610.3609000000001,0.5944999999999939,4.509999999999998
0,0.36,30.0,7.582499999999996,391.5272,11.34249999999999,14.269999999999996
1,1.26,25.0,13.694500000000023,167.24000000000015,28.944799999999926,11.7
0,0.86,34.0,3.6499999999999986,429.7224999999998,14.608100000000036,16.51
1,1.64,46.0,16.666000000000015,1521.5625000000005,8.95050000000002,4.159999999999997
1,0.61,37.0,4.752400000000008,112.48399999999998,22.20970000000001,24.569999999999997
1,0.53,28.0,15.936999999999994,261.0493,54.557200000000016,7.439999999999998
0,1.5,34.0,3.9568999999999943,366.8065000000001,1.2096999999999984,23.05
1,1.25,23.0,14.911999999999983,168.39249999999987,44.16250000000004,15.229999999999997
1,3.19,35.0,6.713000000000013,80.41120000000014,16.56810000000003,21.129999999999995
1,5.18,36.0,72.36579999999992,188.65690000000004,10.485800000000003,12.089999999999996
0,5.65,35.0,1.102899999999994,100.04930000000009,7.092500000000019,23.569999999999997
1,0.64,35.0,22.898500000000013,448.4744000000001,10.154600000000022,11.199999999999996
1,5.45,32.0,23.018000000000022,321.79810000000003,18.83620000000001,17.019999999999996
0,1.16,28.0,9.997700000000002,618.5549000000001,0.9316000000000011,6.15
1,0.62,33.0,0.40899999999999864,410.4505,3.4932999999999916,16.22
0,1.91,36.0,12.728499999999983,511.5111999999999,0.5837000000000004,12.93
1,1.37,38.0,10.464500000000001,174.8093,27.566600000000008,11.31
1,1.03,32.0,8.477300000000014,233.33799999999988,14.069699999999969,25.019999999999996
1,0.7,43.0,2.1340999999999917,540.0981,25.315699999999968,20.72
0,0.57,28.0,10.931299999999972,451.65199999999993,0.5746000000000019,11.14
1,0.25,32.0,4.8099999999999845,170.9200000000001,21.226499999999945,23.01
1,0.41,25.0,5.49409999999998,172.98249999999993,14.676500000000035,15.469999999999999
1,0.31,26.0,9.907300000000065,136.1674000000001,42.708100000000016,13.489999999999995
1,1.04,31.0,3.4983999999999993,56.08529999999991,15.055399999999928,23.33
1,0.67,25.0,7.832499999999951,280.03969999999987,24.563299999999973,10.9
1,1.83,21.0,15.111200000000013,204.04800000000003,19.498100000000022,10.78
0,0.75,27.0,5.745799999999997,352.67359999999996,18.852999999999955,8.54
1,0.33,31.0,3.766099999999991,298.71760000000023,6.504999999999987,24.53
1,2.23,47.0,10.535300000000003,1055.732,2.074000000000008,19.599999999999994
0,7.62,58.0,2.830499999999996,505.03369999999956,3.9821000000000075,17.52
1,0.96,40.0,15.460000000000017,329.2249,39.013000000000034,8.769999999999996
0,0.75,40.0,1.405700000000008,973.7745999999995,5.230599999999997,9.83
1,0.98,40.0,6.728499999999976,56.78440000000003,40.157000000000004,17.15
1,0.95,32.0,18.596500000000038,369.3661000000001,22.734400000000008,16.779999999999994
1,0.53,30.0,5.329000000000003,247.96370000000007,31.209799999999994,18.299999999999997
1,0.73,36.0,5.5129999999999955,739.4913000000004,5.055699999999993,11.4
0,1.24,40.0,0.632200000000001,476.5225,30.686499999999995,25.069999999999997
0,1.4,26.0,4.421699999999998,462.5581000000001,10.2101,13.37
1,0.86,30.0,5.7793000000000205,346.68450000000007,24.924800000000026,8.91
1,0.84,24.0,15.38090000000003,358.9184000000001,31.44849999999999,8.49
0,0.98,25.0,8.79530000000004,470.5117000000001,0.9249999999999992,6.3799999999999955
1,1.12,41.0,9.564999999999994,906.5103999999998,3.697000000000024,17.0
1,6.7,50.0,32.45810000000003,280.7210000000001,1.9168999999999907,17.86
1,4.78,38.0,10.929699999999997,111.57729999999997,4.628000000000002,24.1
1,1.79,43.0,4.323600000000004,702.2581,11.220500000000015,25.759999999999998
1,1.1,30.0,11.659400000000012,304.3124999999998,9.117700000000013,11.14
0,0.76,35.0,0.4232000000000048,340.8325000000004,1.9897000000000058,24.259999999999998
1,0.8,31.0,6.032800000000006,94.58450000000016,46.615300000000104,22.659999999999997
1,0.76,20.0,7.4020999999999955,490.76800000000003,18.712999999999955,7.109999999999999
1,1.24,26.0,14.441600000000005,373.0513000000001,90.43779999999998,12.69
1,1.23,25.0,16.147399999999998,336.8786,37.214900000000014,8.7
0,0.91,29.0,1.7669000000000017,538.9188999999999,4.800199999999998,6.48
1,0.81,25.0,14.885300000000024,118.37050000000008,8.310399999999985,25.29
1,0.73,34.0,14.722000000000001,629.1845000000002,15.774799999999969,17.129999999999995
1,1.03,32.0,10.351700000000037,157.3802000000001,31.273600000000034,17.01
1,5.91,54.0,62.10170000000003,386.2721,151.21689999999995,4.769999999999996
1,1.91,31.0,8.589200000000018,408.4738000000001,15.848499999999982,9.07
1,0.31,32.0,8.157700000000004,299.0674,6.512200000000002,19.67
1,0.57,33.0,5.121999999999991,87.73089999999998,37.86100000000002,25.57
0,0.64,29.0,24.913800000000037,260.69939999999986,16.917699999999996,15.43
0,0.6,28.0,11.495700000000008,226.46970000000016,7.751200000000015,19.269999999999996
1,0.61,28.0,3.6914000000000113,269.1207999999998,16.724000000000004,22.859999999999996
1,0.58,31.0,16.46450000000006,145.42240000000015,9.858499999999989,25.699999999999996
1,0.73,24.0,10.882900000000014,205.05049999999997,21.46690000000004,20.74
1,2.03,38.0,8.86209999999999,885.5908999999997,35.32179999999997,15.449999999999996
1,0.35,29.0,3.5952999999999857,339.6296,62.929700000000054,17.189999999999998
1,4.79,34.0,5.972200000000001,89.70050000000006,22.51169999999995,26.61
0,0.84,28.0,17.133299999999988,485.18330000000003,6.186500000000022,7.709999999999994
1,0.49,37.0,1.7089999999999932,695.2467999999999,9.972500000000004,12.879999999999995
0,2.47,48.0,0.3132999999999996,55.51460000000004,59.82850000000007,16.209999999999994
0,4.21,23.0,9.572900000000008,235.8376,42.6221,10.38
1,0.48,37.0,15.775999999999987,226.81,33.61249999999998,26.639999999999997
1,0.46,29.0,3.9203999999999595,208.77620000000007,7.8569999999999744,15.209999999999994
1,0.53,36.0,14.930499999999977,109.81450000000012,13.934499999999993,23.81
1,0.62,34.0,5.136499999999998,69.48499999999999,36.06499999999997,21.74
1,0.75,37.0,17.410499999999978,81.00500000000004,22.70900000000004,23.689999999999998
1,1.02,34.0,3.3772999999999946,100.78580000000002,18.463399999999996,26.039999999999996
1,0.25,31.0,6.6336999999999975,95.73279999999998,25.777999999999984,22.22
1,2.11,39.0,41.24650000000001,328.1400999999999,160.96100000000007,11.93
0,5.34,72.0,0.27920000000000345,496.75600000000003,2.3788999999999927,3.76
1,0.73,45.0,5.837000000000001,94.67530000000004,10.385299999999992,24.019999999999996
0,6.29,37.0,39.13060000000005,485.06759999999986,5.178100000000002,5.3
0,1.26,34.0,8.70259999999998,507.72409999999996,2.6858,19.68
0,0.26,40.0,4.354100000000011,962.7075999999997,3.706099999999994,3.05
0,0.44,33.0,11.580999999999989,575.8217999999997,3.6490000000000147,7.09
0,0.99,37.0,43.15330000000003,586.6324999999998,20.278899999999975,26.4
1,6.31,36.0,20.0693,268.49799999999993,5.1175999999999995,7.48
1,5.32,49.0,11.882500000000007,103.79689999999995,3.2656000000000103,20.589999999999996
1,3.19,46.0,8.168899999999992,1011.4289999999996,6.376499999999988,12.76
1,0.99,34.0,19.06610000000002,648.9004999999999,15.8066,7.19
0,0.46,29.0,23.910499999999956,632.7248000000001,2.605300000000016,8.239999999999995
1,8.04,48.0,2.6077000000000035,759.5253,48.88720000000001,2.49
1,1.14,26.0,12.492099999999994,357.4484999999998,31.469300000000075,7.55
1,0.86,23.0,18.263199999999983,125.01449999999994,31.023400000000066,23.68
1,0.19,29.0,12.418099999999997,182.05379999999985,5.586100000000011,19.779999999999994
1,0.41,33.0,10.930100000000042,233.81060000000014,69.89449999999998,21.269999999999996
0,1.11,37.0,67.29290000000005,662.9866,29.790800000000026,15.349999999999994
0,0.78,36.0,2.5740999999999996,428.8640000000001,10.655999999999995,22.929999999999996
0,1.54,74.0,9.711700000000018,784.1235999999997,5.530100000000021,0.259999999999998
1,0.48,38.0,9.784900000000002,503.89610000000016,35.98339999999999,17.19
1,1.21,42.0,2.4236999999999957,621.1505000000004,14.479999999999968,15.919999999999995
0,2.47,44.0,3.7233999999999967,179.91700000000003,3.1116999999999924,16.159999999999997
1,1.17,26.0,16.1545,152.9909,71.40260000000004,18.409999999999997
1,2.54,46.0,7.318900000000014,114.82000000000002,47.52199999999999,18.029999999999994
1,0.78,30.0,14.129300000000008,236.2405,4.727300000000006,13.1
1,1.73,23.0,22.982499999999977,489.46250000000015,61.6648,8.01
1,0.55,26.0,9.096399999999981,328.9777,3.1920999999999946,12.899999999999999
1,0.44,38.0,3.3665000000000256,427.17650000000015,11.259699999999995,13.75
1,1.14,23.0,11.733199999999925,438.5844,57.74489999999983,10.949999999999996
1,0.57,21.0,14.892999999999981,127.27209999999994,35.02329999999999,15.32
1,5.75,37.0,13.116499999999931,80.56489999999991,30.852000000000043,20.22
1,0.72,21.0,17.80610000000004,126.85060000000004,39.54969999999997,23.549999999999997
1,1.0,41.0,17.41490000000002,182.58530000000002,19.05490000000001,21.679999999999996
1,2.63,39.0,2.165000000000008,441.95560000000035,39.22720000000001,21.94
1,0.52,26.0,15.036500000000009,375.11210000000005,18.725200000000044,14.86
0,1.24,44.0,12.101799999999972,1012.1801,8.540200000000011,7.19
1,6.21,54.0,9.19119999999999,272.765,3.238599999999998,10.989999999999995
1,0.55,30.0,12.147200000000012,283.72249999999997,179.04889999999992,7.649999999999999
1,4.03,38.0,9.60569999999994,243.8243999999999,25.96900000000006,25.04
1,2.21,37.0,9.36610000000001,177.3725,3.9889999999999963,20.67
0,2.65,48.0,10.49689999999998,217.16499999999994,9.18260000000001,25.959999999999997
1,0.43,26.0,19.753000000000007,156.43569999999997,10.400900000000005,22.769999999999996
1,2.15,22.0,23.300000000000004,445.29129999999986,50.333,9.57
0,3.15,37.0,8.321800000000021,529.6537999999999,0.8099999999999975,15.36
0,0.65,33.0,4.947699999999989,264.9939999999997,4.977800000000018,16.18
1,1.81,37.0,13.104800000000033,331.32500000000005,5.181200000000012,21.41
0,5.26,38.0,24.761300000000034,438.1049,22.670500000000022,20.509999999999998
0,4.49,42.0,6.361699999999999,249.86259999999993,1.2999999999999976,14.169999999999995
1,0.44,30.0,6.712999999999999,353.31570000000005,19.766500000000033,23.15
1,0.54,33.0,5.086600000000009,166.23720000000006,23.890500000000028,23.279999999999998
1,0.68,33.0,8.482900000000008,337.23170000000016,2.139299999999981,15.34
1,0.97,26.0,10.772199999999977,518.984,36.910899999999984,8.22
1,1.12,60.0,10.061299999999996,664.3885000000002,1.5793999999999946,11.4
1,3.61,32.0,18.081000000000024,64.47250000000003,34.702900000000014,17.63
1,3.97,45.0,33.41570000000001,973.7325,128.10500000000002,4.09
1,1.7,27.0,15.041000000000025,156.65800000000002,3.802000000000011,15.949999999999996
1,0.74,31.0,21.87619999999995,149.5249999999999,38.53930000000002,17.88
1,2.02,35.0,1.903699999999984,479.42560000000026,6.782900000000006,7.659999999999997
1,1.03,44.0,20.403400000000005,147.29289999999997,33.87239999999992,21.33
0,0.17,32.0,7.657699999999965,912.2692,2.013300000000006,4.089999999999996
1,0.64,24.0,9.303200000000002,261.2261,22.142499999999966,16.5
1,1.11,44.0,30.878900000000037,149.14599999999996,10.489700000000024,13.79
1,4.27,34.0,104.11400000000017,327.31400000000014,77.4384999999999,8.14
1,0.67,32.0,7.04089999999999,396.1242000000002,1.1745000000000096,9.599999999999994
1,0.33,36.0,6.376500000000011,133.38900000000007,18.95769999999996,21.38
1,5.9,32.0,66.08290000000001,126.88490000000004,4.505300000000004,15.779999999999994
1,0.3,63.0,22.947699999999998,531.3344000000002,8.636199999999981,23.79
1,2.57,24.0,20.792500000000103,218.2706000000001,84.06899999999978,7.959999999999994
0,1.39,37.0,4.681800000000029,614.9953999999998,18.346600000000034,9.22
0,0.69,33.0,9.487400000000035,731.2565000000003,0.6529999999999992,3.309999999999995
1,2.12,19.0,23.738500000000013,161.55940000000004,13.965199999999987,12.769999999999996
1,1.72,42.0,5.480499999999993,1076.9125,1.2679999999999976,9.35
1,0.15,30.0,10.3834,430.4501000000002,0.8481999999999962,19.46
1,2.56,37.0,2.7074000000000007,163.05280000000016,6.501199999999992,18.759999999999998
1,0.53,28.0,9.509000000000011,191.01330000000004,3.476499999999999,15.959999999999994
0,1.74,46.0,8.064999999999992,925.0994,15.880400000000016,8.38
1,0.61,32.0,3.1033000000000004,233.40320000000017,13.672900000000004,21.43
0,0.83,30.0,9.310600000000015,527.0537000000002,0.3690000000000019,5.56
0,0.15,33.0,6.203700000000009,629.8163999999999,5.026499999999996,8.44
1,1.15,44.0,1.4225000000000028,386.0368999999999,19.080999999999978,23.54
0,1.03,63.0,1.009999999999999,975.5344999999996,3.250000000000011,25.41
1,0.23,33.0,4.641799999999991,434.28250000000014,6.16480000000002,14.22
1,2.95,44.0,22.884500000000003,493.54560000000015,18.72720000000001,24.359999999999996
1,0.45,30.0,12.965800000000026,83.2714000000001,20.362400000000008,23.819999999999997
1,1.11,35.0,1.2104000000000008,254.2227999999999,8.107600000000003,14.75
1,0.81,25.0,11.028800000000007,251.34100000000004,20.556500000000014,9.36
1,1.25,29.0,12.065300000000015,177.53619999999998,29.120400000000032,16.18
1,0.72,40.0,4.0433,85.7448,15.750499999999983,25.209999999999997
1,5.64,60.0,17.936500000000013,305.99720000000013,33.53810000000004,10.659999999999997
1,6.35,61.0,13.11079999999993,366.0185000000001,2.620999999999987,5.509999999999998
0,1.43,39.0,2.2768999999999977,887.1525000000001,0.7332999999999943,3.23
0,0.17,35.0,3.7837000000000027,606.9416000000002,2.1168999999999887,11.519999999999996
1,1.58,36.0,0.8488999999999995,210.35290000000006,125.40889999999996,8.839999999999996
1,0.72,30.0,5.595400000000001,207.0029,16.8253,20.52
1,1.68,34.0,3.6424000000000083,95.97650000000002,12.61249999999999,22.94
1,1.27,35.0,7.527200000000011,76.72450000000005,24.84039999999997,15.06
0,0.74,31.0,4.292500000000001,456.7405000000001,2.936200000000019,13.879999999999995
1,4.62,34.0,9.441800000000022,52.41890000000005,20.536899999999996,15.49
0,1.42,40.0,0.8067999999999955,243.25850000000008,3.7633000000000245,25.44
0,4.18,51.0,7.280200000000004,1478.5027999999995,2.4673999999999987,5.029999999999994
0,0.54,32.0,7.820499999999981,378.7274,30.133000000000038,24.06
1,6.62,43.0,17.533,299.98240000000027,36.5733,21.049999999999997
1,1.21,29.0,9.856900000000001,153.16899999999995,19.280200000000004,21.24
1,2.37,50.0,6.522100000000059,521.7521,77.47999999999996,6.77
0,1.18,39.0,4.015699999999995,221.11129999999997,176.5028,14.619999999999997
1,0.44,27.0,9.486499999999989,220.7677,7.964500000000002,25.659999999999997
0,1.58,32.0,2.6000000000000103,207.98770000000005,4.781199999999985,25.24
1,3.92,43.0,4.5145,269.92089999999996,61.950799999999965,17.67
0,1.25,36.0,7.702899999999945,336.2834,73.71849999999998,14.0
1,2.1,33.0,2.623300000000006,159.77379999999997,45.96500000000008,16.729999999999997
1,2.38,27.0,0.9425000000000059,508.5140000000001,2.553799999999999,5.13
1,0.74,34.0,10.315300000000002,657.3688999999999,37.63809999999993,12.81
1,0.79,29.0,6.340000000000007,344.1284999999998,32.96049999999999,14.18
1,1.31,24.0,8.658900000000019,309.5885000000002,4.942599999999969,13.419999999999995
1,0.78,28.0,7.597600000000048,219.4349000000002,20.889799999999973,21.01
1,0.95,36.0,4.0325000000000015,183.6193,80.89460000000004,25.81
1,0.99,25.0,12.9537,226.10959999999997,12.81620000000001,18.689999999999998
1,1.54,23.0,19.625300000000024,135.10250000000002,23.000500000000024,12.729999999999997
1,6.37,31.0,9.389000000000014,355.3925000000001,11.373700000000014,8.26
0,0.93,28.0,5.388499999999998,445.76569999999987,0.948999999999999,11.5
0,1.22,41.0,12.70490000000003,940.4298000000003,7.328800000000017,5.849999999999994
0,5.47,46.0,1.1860999999999926,408.15369999999996,1.5591999999999966,10.37
1,7.04,40.0,11.092499999999994,497.0204999999998,3.0147999999999984,23.959999999999997
1,1.28,34.0,2.2209999999999956,190.63609999999966,24.862100000000016,16.29
1,1.08,31.0,1.7397000000000133,462.2825000000001,16.232199999999985,16.31
1,0.85,37.0,3.131299999999995,557.0945999999999,7.788499999999979,7.79
1,0.37,30.0,4.673000000000011,293.24649999999986,3.8162000000000385,12.54
1,0.66,33.0,11.491999999999997,678.7925,21.469299999999958,6.0
